[Form_OptionsVideo].Text8;Скорость анимации боя:
[Form_OptionsVideo].TextNeedRestart;Для активации шрифта требуется перезапуск игры!
[frmOptionsBase].Message1;Вы уверены что хотите сбросить все настройки?||Некоторые настройки вступят в силу только после перезапуска.
[Form_ScenarioSettings].TitleText;Выберите настройки сценария
[Form_ScenarioSettings].Message_1;Уже выбрано игроком!
[Form_ScenarioSettings].Message_2;Ошибка сетевого подключения: %d
[Form_ScenarioSettings].Message_3;Неверный сетевой адрес
[Form_ScenarioSettings].Message_4;Не все игроки выбрали группировку!
[Form_ScenarioSettings].Message_5;Дождитесь подключения других игроков!
[Form_ScenarioSettings].Message_6;Не все игроки подключились к игре
[Form_ScenarioSettings].Message_7;Доступно только хосту!
[Groups.:Spectator.:main].Name;Наблюдатель
[Groups.:Spectator.:main].Description;Наблюдатель
[Groups.:Random.:main].Name;Случайно
[Groups.:Random.:main].Description;Группировка будет выбрана случайно
[Form_ScenarioSettings].SelectPlayerBTN.Hint;Выбрать игрока
[Form_ScenarioSettings].PlayerNick.Hint;Никнейм игрока
[Form_ScenarioSettings].PlayerFraction.Hint;Группировка, которую выбрал игрок
[Form_ScenarioSettings].Ban.Hint;Заблокировать игрока
[Form_ScenarioSettings].Up.Hint;Поднять игрока в порядке ходов
[Form_ScenarioSettings].Down.Hint;Опустить игрока в порядке ходов
[Form_ScenarioSettings].Kick.Hint;Исключить игрока
[Form_ScenarioSettings].MBTN_Send.Hint;Отправить сообщение
[Form_ScenarioSettings].clChat.Hint;Игровой чат
[Form_ScenarioSettings].cgMessage.Hint;Поле для ввода сообщения
[Form_Spy].TitleText;Разведка
[Form_Spy].Text1;Выберите бойца для разведки:
[Form_Spy].Text2;Стоимость:
[Form_Spy].Text3;Куплены ли улучшения влияющие на успех:
[Form_Spy].Text4;Шанс успеха операции в %:
[Form_Spy].Text5;Выбранный боец:
[Form_Spy].Text6;Да
[Form_Spy].Text7;Нет
[Form_Spy].FT_1;Разведчик успешно справился с задачей! Разведчик сообщает, что на территории находятся следующие бойцы:
[Form_Spy].LT_1;Разведчик успешно справился с задачей. На территории %s обнаружены следующие войска...
[Form_Spy].FT_2;Разведчик не смог справиться с задачей! Вы можете попробовать еще раз
[Form_Spy].LT_2;Разведчик не смог справиться с задачей на территории %s локации %s
[Form_Spy].FT_3;Боец не выбран!
[Form_Spy].LHint_1;Численность бойцов ранга %s на данной территории.
[Form_ArmyMove].TitleText;Перемещение бойцов между территориями
[Form_ArmyMove].Text1;Откуда:
[Form_ArmyMove].Text2;Куда:
[Form_ArmyMove].Text3;Стоимость перемещения:
[Form_ArmyMove].FT_1;%s локации %s
[Form_ArmyMove].LT_1;Переместила войска из %s локации %s в %s локации %s
[Form_ArmyMove].BTN_Move;Передислоцировать всех указанных бойцов
[Form_ArmyMove].BTN_Back;Отменить передислокацию
[Form_ArmyMove].Message_1;Офицеры уже поняли откуда. Выберите свою соседнюю территорию куда будут перемещаться войска
[Form_AtackEnd].TitleText;Итоги боя
[Form_AtackEnd].Text1;Потрачено ресурсов на бой:
[Form_AtackEnd].Text2;Собрано хабара после боя:
[Form_AtackEnd].FT_1;%s локации %s
[Form_AtackEnd].FT_2;НИЧЬЯ
[Form_AtackEnd].FT_3;ПОБЕДА АТАКУЮЩЕГО
[Form_AtackEnd].FT_4;ПОРАЖЕНИЕ АТАКУЮЩЕГО
[Form_AtackEnd].FT_5;Буйство мутантов на территории
[Form_AtackEnd].FT_7;Мутанты совершили набег на территорию игрока
[Form_AtackEnd].FT_8;Мутанты атаковали территорию игрока
[Form_AtackEnd].FT_11;Чистка территории от мутантов
[Form_AtackEnd].FT_12;Игрок пошел в разведку боем на территорию мутантов
[Form_AtackEnd].FT_13;Игрок пошел в захват боем на территорию мутантов
[Form_AtackEnd].FT_14;Игрок пошел в разведку боем на территорию противника
[Form_AtackEnd].FT_15;Игрок пошел в захват боем на территорию противника
[Form_AtackEnd].FT_19;Противник провел разведку боем на территорию игрока
[Form_AtackEnd].FT_20;Противник провел захват боем на территорию игрока
[Form_AtackEnd].FT_21;%s || %s || Базовая стоимость без наценки торговца: %d
[Form_AtackEnd].FT_23;Вторжение противника
[Form_AtackPlan].TitleText;Планирование нападения
[Form_AtackPlan].Text1;Выберите тип атаки:
[Form_AtackPlan].Text2;Гарнизон:
[Form_AtackPlan].Text3;Гарнизон:
[Form_AtackPlan].Text4;Гарнизон:
[Form_AtackPlan].Text5;Гарнизон:
[Form_AtackPlan].Text6;Атакующие:
[Form_AtackPlan].Text7;Атакующие:
[Form_AtackPlan].Text8;Атакующие:
[Form_AtackPlan].Text9;Атакующие:
[Form_AtackPlan].LT_1;На %s локации %s
[Form_AtackPlan].BTN_Shelling;Разведка боем - короткая стычка с шансом на отступление
[Form_AtackPlan].BTN_Conquest;Захват - сражение длится до полного уничтожения одной из сторон
[Form_AtackPlan].BTN_Back;Отменить атаку
[Form_AtackPlan].Message_1;Офицеры уже поняли откуда атаковать. Выберите вражескую соседнюю территорию для атаки
[Form_AtackPlan].Attack_Stats.Hint;Примерные бонусы, которые будут применяться к нападающим во время атаки. Итоговые бонусы будут отличаться от указанных здесь, так как у защитника на ситуацию могут влиять обстоятельства, которые нам неизвестны (бонусы от правил, заместителя, зданий)
[Form_AtackPlan].Defend_Stats.Hint;Примерные бонусы, которые будут применяться к защищающемся во время нападения. Итоговые бонусы будут отличаться от указанных здесь, так как у защитника на ситуацию могут влиять обстоятельства, которые нам неизвестные (бонусы от правил, заместителя, зданий)
[Form_AtackResult].TitleText;Выжившие
[Form_AtackResult].Text1;Было:
[Form_AtackResult].Text2;Было:
[Form_AtackResult].Text3;Было:
[Form_AtackResult].Text4;Было:
[Form_AtackResult].Text5;Было:
[Form_AtackResult].Text6;Было:
[Form_AtackResult].Text7;Было:
[Form_AtackResult].Text8;Было:
[Form_AtackResult].Text9;Осталось:
[Form_AtackResult].Text10;Осталось:
[Form_AtackResult].Text11;Осталось:
[Form_AtackResult].Text12;Осталось:
[Form_AtackResult].Text13;Осталось:
[Form_AtackResult].Text14;Осталось:
[Form_AtackResult].Text15;Осталось:
[Form_AtackResult].Text16;Осталось:
[Form_BuyUnits].TitleText;Найм бойцов
[Form_BuyUnits].L_Hint1;Число доступных рекрутов ранга %s
[Form_BuyUnits].L_Hint2;Число бойцов ранга %s на территории
[Form_BuyUnits].L_Hint3;Для найма бойца ранга %s нажмите ЛКМ
[Form_BuyUnits].L_Hint4;Распустить бойца ранга %s с возвратом амуниции на склад
[Form_BuyUnits].F_Hint1;Число амуниции на складе
[Form_BuyUnits].F_Hint2;Название ранга бойцов
[Form_BuyUnits].F_Hint3;Стоимость одного бойца
[Form_Diplomacy].TitleText;Дипломатия
[Form_Diplomacy].Text1;Текущий статус отношений
[Form_Diplomacy].Text2;Стоимость действия:
[Form_Diplomacy].Text3;Доступные действия:
[Form_Diplomacy].Text4;Ответ другой группировки на ваше предложение:
[Form_Diplomacy].Text5;Враги:
[Form_Diplomacy].Text6;Союзники:
[Form_Diplomacy].FT_0;Группировка сможет ответить на ваше предложение, когда наступит ее ход
[Form_Diplomacy].FT_1;Нейтралитет
[Form_Diplomacy].FT_2;Союз
[Form_Diplomacy].FT_3;Война
[Form_Diplomacy].FT_4;Вечная война
[Form_Diplomacy].FT_5;Вечный союз
[Form_Diplomacy].FT_6;Ошибка! Не правильный статус отношений
[Form_Diplomacy].LT_1;Разорвала союз с группировкой %s
[Form_Diplomacy].LT_2;Заключила союз с группировкой %s
[Form_Diplomacy].LT_3;Не договорилась с группировкой %s о союзе
[Form_Diplomacy].LT_4;Заключила перемирие с группировкой %s
[Form_Diplomacy].LT_5;Не договорилась с группировкой %s о перемирии
[Form_Diplomacy].LT_6;Объявила войну группировке %s
[Form_Diplomacy].LT_7;Предложила перемирие %s
[Form_Diplomacy].LT_8;Предложила союз %s
[Form_Diplomacy].Exception_1;Не верный тип предложения: %s
[Form_Diplomacy].BTN_Send_War.Hint;Объявить войну. Боевые действия можно начинать сразу после ее объявления
[Form_Diplomacy].BTN_Send_Alliance.Hint;Предложить союз. После предложения союза необходимо дождаться ответа, который будет получен на следующем ходу.
[Form_Diplomacy].BTN_Send_Money.Hint;Отправить деньги. Деньги будут получены адресатом сразу после отправки.
[Form_Diplomacy].BTN_Send_Neutral.Hint;Предложить перемирие. После предложения перемирия необходимо дождаться ответа, который будет получен на следующем ходу.
[Form_Diplomacy].BTN_Break_Alliace.Hint;Разорвать союз. Союз разрывается сразу же после нажатия кнопки.
[Form_Diplomacy].BTN_Request_Money.Hint;Отправить запрос на перевод Вам денег. Необходимо дождаться ответа, который будет получен на следующем ходу.
[Form_KillMutants].TitleText;Зачистка территории от мутантов
[Form_KillMutants].Text1;Гарнизон
[Form_KillMutants].Text2;Гарнизон
[Form_KillMutants].Text3;Гарнизон
[Form_KillMutants].Text4;Гарнизон
[Form_KillMutants].Text5;Атакующие:
[Form_KillMutants].Text6;Атакующие:
[Form_KillMutants].Text7;Атакующие:
[Form_KillMutants].Text8;Атакующие:
[Form_KillMutants].Text9;Численность:
[Form_KillMutants].Text10;Численность:
[Form_KillMutants].Text11;Численность:
[Form_KillMutants].Text12;Численность:
[Form_KillMutants].BTN_Next;Отправить указанных бойцов на зачистку территории от мутантов
[Form_KillMutants].BTN_Back;Отменить зачистку территории от мутантов
[Form_MoreInfo].TitleText;Дополнительная информация
[Form_MoreInfo].Text1;Текущее общее число бойцов группировки:
[Form_MoreInfo].Text2;Общее число ежеходно приходящих рекрутов:
[Form_MoreInfo].Text3;Ежеходный прирост командного ресурса:
[Form_MoreInfo].Text4;Ежеходный расход продуктов:
[Form_Advisor].TitleText;Назначение нового заместителя группировки
[Form_Advisor].Text1;Заместитель лидера
[Form_Advisor].Text2;Подсказка: || Практически у каждого персонажа есть своя идеология, которая может не совпадать с текущей идеологией группировки. || При назначении его заместителем начнётся процесс продвижения его собственной идеологии на указанный % каждый ход.
[Form_Advisor].Text3;Подсказка: || При изменении идеологии у группировки старые персонажи останутся доступными и вы снова сможете с помощью заместителей продвигать другую идеологию. || Так же на список персонажей могут повлиять какие-либо сюжетные события.
[Form_Advisor].BTN_Appoint;Назначить нового заместителя группировки вместо старого. Бонусы от заместителя начинают действовать с момента назначения
[Form_Advisor].FHint1;Заместитель лидера группировки дает дополнительные бонусы и влияет на всю группировку
[Form_Advisor].LT_1;Назначен новый заместитель лидера группировки: %s
[Form_Ideology].TitleText;Смена идеологии
[Form_Ideology].Text1;Выберите идеологию
[Form_Ideology].Text2;Текущий % в вашей группировке
[Form_Ideology].Text3;Стоимость смены идеологии на выбранную
[Form_Ideology].Text4;Подсказка: || Если идеология группировки опустится ниже 50%, то появится вероятность ухода бойцов. || При 49% шанс ухода бойца составляет 1%, при 48% шанс 2%, при 47% шанс 3% и так далее...|| Стоит учитывать, что при смене идеологии изменится ассортимент торговца и победная концовка.
[Form_Ideology].Text5;Подсказка: || Каждая идеология имеет свой набор правил для регулирования внутренней политики группировки. || При смене текущей на новую, старые правила будут по прежнему активны, даже, если они не предусмотрены новой идеологией. || Но для повторного выбора они уже будут не доступны.
[Form_Ideology].BTN_Accept;Сменить идеологию на новую. Бонусы от идеологии начинают действовать с момента выбора.
[Form_Ideology].FHint1;Идеология группировки дает дополнительные бонусы и влияет на всю группировку
[Form_Ideology].True;Да
[Form_Ideology].LT_1;Для группировки выбрана новая идеология: %s
[Form_Market].TitleText;Торговля
[Form_Market].FT_1;%s || %s || Базовая стоимость без наценки торговца: %d
[Form_Rating].TitleText;Рейтинг группировок
[Form_Rating].Text1;Территории
[Form_Rating].Text2;Армии
[Form_Rating].Exeption_1;Ошибка при вычислении рейтинга на основе территорий. Значение более 100 у группировки
[Form_Rating].Exeption_2;Ошибка при вычислении рейтинга на основе армии. Значение более 100 у группировки
[Form_SearchArts].TitleText;Поиск артефактов
[Form_SearchArts].Text1;Выберите тип бойца:
[Form_SearchArts].Text2;Выбранный боец:
[Form_SearchArts].Text3;Базовый шанс поиска артефактов:
[Form_SearchArts].Text4;Базовый шанс смерти бойца:
[Form_SearchArts].Text5;Сумма всех бонусов к поиску, кроме амуниции бойца:
[Form_SearchArts].Text6;Сумма штрафов, которые увеличивают шанс смерти бойца:
[Form_SearchArts].Text7;Шанс успешного поиска артефактов с учетом всех бонусов:
[Form_SearchArts].Text8;Шанс смерти бойца с учетом всех бонусов:
[Form_SearchArts].Text9;Стоимость отправки бойца:
[Form_SearchArts].Text10;Результаты поиска артефактов:
[Form_SearchArts].Text11;Найденные артефакты:
[Form_SearchArts].FT_1;Боец вернулся с задания и сообщил, что артефактов не нашел и похоже, что они на данной территории не появятся в будущем
[Form_SearchArts].FT_2;Боец вернулся с задания и сообщил, что артефактов найти не удалось! Отправить его еще раз?
[Form_SearchArts].FT_3;Боец вернулся с задания и сообщил, что в этот раз ему не получилось найти что-то стоящее.  Отправить его еще раз?
[Form_SearchArts].FT_4;%d%%
[Form_SearchArts].FT_5;Боец вернулся с артефактами. Задание выполнено успешно!
[Form_SearchArts].FT_6;Во время выполнения задания сталкер перестал выходить на связь. Его дальнейшая судьба неизвестна...
[Form_SearchArts].LT_1;Провела изначально безуспешную попытку поиска артефактов на территории %s локации %s
[Form_SearchArts].LT_2;Провела безуспешную попытку поиска артефактов на территории %s локации %s
[Form_SearchArts].LT_3;Провела успешную попытку поиска артефактов на территории %s локации %s
[Form_SearchArts].LT_4;Провела провальную попытку поиска артефактов на территории %s локации %s в которой погиб %s
[Form_SearchArts].LHint_1;Ранг бойца %s. Для выбора нажмите ЛКМ
[Form_SearchArts].LHint_2;Численность бойцов ранга %s на данной территории.
[Form_SearchArts].FHint_1;Листать амуницию, которая подходит для данного ранга бойцов.
[Form_SearchArts].FHint_2;Характеристики бойца. Подберите амуницию, чтобы повлиять на характеристики.
[Form_SearchArts].LHint_3;Параметр, который прописан в настройках сценария. Именно к нему прибавляются все остальные бонусы и штрафы.
[Form_SearchArts].LHint_4;Параметр, который прописан в настройках сценария. Именно к нему прибавляются все остальные бонусы и штрафы, но вероятность смерти бойца всё равно не может быть ниже, чем данный параметр, несмотря на любые бонусы.
[Form_SearchArts].LHint_5;Сумма всех бонусов и штрафов от лидера, заместителя, внутренних правил группировки, идеологии, построек, улучшений и местности.
[Form_SearchArts].LHint_6;Сумма всех штрафов от количества мутантов на этой территории и % их активности.
[Form_SearchArts].LHint_7;"Итоговая сумма всех бонусов и штрафов шанса успешного поиска бойца. В формуле расчёта учитывается базовый шанс в %d%%, сумма бонусов, ранг бойца и параметр ""Антирад"" у его амуниции."
[Form_SearchArts].LHint_8;Итоговая сумма всех бонусов и штрафов шанса смерти бойца. В формуле расчёта учитывается параметры защиты и урона PVM бойца, сумма штрафов и базовый шанс смерти, но значение не может быть ниже базового шанса смерти - %d%%.
[Form_SearchArts].BTN_Send.Hint;Отправить 1 бойца на поиски. В случае, если на данной территории артефакт был найден, то повторно искать не ранее следующего хода.
[Form_SelectTrader].TitleText;Выберите торговца
[Form_SelectTrader].Text1;Торговец:
[Form_SelectTrader].FT_1;Сначала выберите чужую территорию и затем нажмите Торговать, чтобы начать торги с чужой группировкой
[Form_SelectTrader].FT_2;Данный способ торговли будет доступен в более поздних версиях игры или в мультиплеере
[Form_Sklad].TitleText;Склад группировки
[Form_Sklad].Text1;Фильтры:
[Form_Sklad].FT_0;Все
[Form_Sklad].FT_1;Основные
[Form_Sklad].FT_2;Ресурсы
[Form_Sklad].FT_3;Амуниция
[Form_Sklad].FT_4;Другое
[Form_Sklad].FT_5;%s || %s || Базовая стоимость без наценки торговца: %d
[Form_Tech].TitleText;Улучшения
[Form_Tech].Text1;Наведите курсор на изображение улучшения для отображения информации
[Form_Tech].Text2;Требуемое улучшение:
[Form_Tech].Text3;Стоимость:
[Form_Tech].Text4;Статус:
[Form_Tech].FT_1;Улучшение куплено
[Form_Tech].FT_2;Улучшение не куплено
[Form_Tech].LT_1;Куплено улучшение %s
[Form_World].LT_1;У группировки %s произошло сюжетное событие %s
[Form_World].LT_2;У группировки %s произошло случайное событие %s
[Form_World].LT_3;У группировки %s произошло особое событие %s
[Form_World].LT_4;Группировка изменила состояние излучателя на территории %s локации %s
[Form_World].LT_5;У группировки %s произошло повышение идеологии %s до значения %s
[Form_World].LT_6;В данный момент ходит группировка %s || Это займет некоторое время
[Form_World].FT_1;Укажите территорию куда будет происходить перемещение войск. Доступные окрашены синим цветом||ПКМ - отмена
[Form_World].FT_2;Укажите территорию куда будет происходить атака. Доступные окрашены красным цветом||ПКМ - отмена
[Form_World].FT_3;В Зоне произошел Выброс!
[Form_World].FHint_1;Деньги
[Form_World].FHint_2;КР (командный ресурс)/ Лимит на КР
[Form_World].FHint_3;Общее число доступных рекрутов для ранга %s / Лимит одновременно доступных рекрутов для этого ранга
[Form_World].FBTNHint_1;Склад
[Form_World].FBTNHint_2;Улучшения
[Form_World].FBTNHint_3;Отчет
[Form_World].FBTNHint_4;Рейтинг группировок
[Form_World].FBTNHint_5;Модификация амуниции
[Form_World].FBTNHint_6;Дополнительно
[Form_World].FilterHint_1;Физическая карта
[Form_World].FilterHint_2;Артефакты
[Form_World].FilterHint_3;Активность мутантов
[Form_World].FilterHint_4;Прирост рекрутов
[Form_World].FilterHint_5;Дипломатическая
[Form_World].FilterHint_6;Пси излучение
[Form_World].FilterHint_7;Гарнизон
[Form_World].FilterHint_8;Логистика
[Form_World].FilterHint_9;Место под сооружение построек
[Form_World].LogHint;Игровой лог событий
[Form_World].ChatHint;Игровой чат
[Form_World].JudgeHint;Переключить просмотр Судья/Зритель
[Form_World].PlayerListHint;Список игроков
[Form_World].NotificationsHint;Центр уведомлений
[Form_World].HelpHint;Справка по сценарию
[Form_World].OptionsHint;Опции
[Form_World].StepHint;Конец хода
[Form_World].TimerHint;Время оставшееся до конца хода
[Form_World].NameChatChanel_1;Общий
[Form_World].NameChatChanel_2;Союзники
[Form_World].NameChatChanel_3;Персональный
[Form_World].Exeption_1;В GBModeView указан не правильный режим взаимодействия с глобальной картой
[Form_World].Exeption_2;Error in Form_World.LoadIconsMap, произошла ошибка, дальнейшая игра не рекомендуется. Сообщите разработчику
[Form_World].Exeption_3;Что-то пошло не так, такого не должно быть!
[Form_ZonaMenu].TitleText;Меню территории
[Form_ZonaMenu].Text1;Гарнизон
[Form_ZonaMenu].LT_1;%s локации %s
[Form_ZonaMenu].LT_2;Индекс территории = %s
[Form_ZonaMenu].FT_1;Нет
[Form_ZonaMenu].FT_2;Дешевые
[Form_ZonaMenu].FT_3;Дорогие
[Form_ZonaMenu].FT_4;Редкие
[Form_ZonaMenu].FT_5;Дешевые и дорогие
[Form_ZonaMenu].FT_6;Дорогие и редкие
[Form_ZonaMenu].FT_7;Дешевые и редкие
[Form_ZonaMenu].FT_8;Все
[Form_ZonaMenu].FT_9;Данная группировка отказывается торговать с вами при текущих дипломатических отношениях
[Form_ZonaMenu].FT_10;Да
[Form_ZonaMenu].FT_11;, присутствует излучатель
[Form_ZonaMenu].FT_12;Мало
[Form_ZonaMenu].FT_13;Достаточно
[Form_ZonaMenu].FT_14;Много
[Form_ZonaMenu].FT_15;Меню территории
[Form_ZonaMenu].FT_16;Территория является главной базой группировки
[Form_ZonaMenu].FT_17;Основная территория
[Form_ZonaMenu].FT_18;Анклав с доступом через союзника
[Form_ZonaMenu].FT_19;Анклав с доступом через нейтрала
[Form_ZonaMenu].FT_20;Анклав на территории врага
[Form_ZonaMenu].FT_21;Вы не можете торговать с другими группировками. Возможно это связано с вашей идеологией.
[Form_ZonaMenu].FHint1;Каких-либо ограничений на управление территорией нет
[Form_ZonaMenu].FHint2;Является ли данная территория анклавом
[Form_ZonaMenu].FHint9;Наличие опасного уровня пси излучения
[Form_ZonaMenu].FHint10;Активность мутантов в %
[Form_ZonaMenu].FHint11;Ежеходный приход новых рекрутов
[Form_ZonaMenu].FHint12;Число ходов после последнего успешного поиска артефактов
[Form_ZonaMenu].FHint13;Тип появляющихся артефактов
[Form_ZonaMenu].FHint14;Логотип группировки
[Form_ZonaMenu].FHint15;Название группировки, которая контролирует данную территорию
[Form_ZonaMenu].FHint16;Достаточно ли текущего гарнизона для остановки роста % активности мутантов на этой территории
[Form_ZonaMenu].FHint17;Число свободных мест под сооружение построек
[Form_ZonaMenu].FHint18;Перейти к предыдущей территории
[Form_ZonaMenu].FHint19;Перейти к следующей территории
[Form_ZonaMenu].LHint1;Данная территория из-за выбранного правила управления группировкой имеет следующие ограничения: %s. Часть из этих ограничений можно снять сменив правило управления!
[Form_ZonaMenu].ZonaTypeLandHint0;Тип местности: %s
[Form_ZonaMenu].ZonaTypeLandHint1;Число мест под строительство: %d
[Form_ZonaMenu].ZonaTypeLandHint2;Бонус вражеским разведчикам: %d%%
[Form_ZonaMenu].ZonaTypeLandHint3;Бонус поиска артефактов: %d%%
[Form_ZonaMenu].ZonaTypeLandHint4;Бонус PVP урона нападающим: %d%%
[Form_ZonaMenu].ZonaTypeLandHint5;Бонус PVP урона обороняющим: %d%%
[Form_ZonaMenu].ZonaTypeLandHint6;Бонус PVM урона нападающим: %d%%
[Form_ZonaMenu].ZonaTypeLandHint7;Бонус PVM урона обороняющим: %d%%
[Form_ZonaMenu].ZonaTypeLandHint8;Бонус дальности нападающим: %d%%
[Form_ZonaMenu].ZonaTypeLandHint9;Бонус дальности обороняющим: %d%%
[Form_ZonaMenu].BTNHint1;Отправить разведчиков, чтобы узнать численность бойцов на территории
[Form_ZonaMenu].BTNHint2;Провести дипломатические переговоры с группировкой
[Form_ZonaMenu].BTNHint3;Продать или купить амуницию, ресурсы и другие товары
[Form_ZonaMenu].BTNHint4;Отправить бойцов на поиск артефактов на территории
[Form_ZonaMenu].BTNHint5;Отправить бойцов на зачистку территории от мутантов
[Form_ZonaMenu].BTNHint6;Отправить бойцов в атаку
[Form_ZonaMenu].BTNHint7;Отправить бойцов на другую территорию
[Form_ZonaMenu].BTNHint8;Нанять новых бойцов и поменять вооружение группировки
[Form_ZonaMenu].BTNHint9;Управлять состоянием излучателя
[Form_ZonaMenu].BTNHint10;Построить или разрушить какие-либо сооружения
[Form_ZonaMenu].BTNHint11;Покинуть территорию и потерять над ней контроль
[Form_ZonaMenu].BTNHint12;Перенести главную базу группировки на другую территорию
[Form_Rearm].TitleText;Перевооружение группировки
[Form_Rearm].Text1;Выберите тип бойцов:
[Form_Rearm].Text2;Стоимость перевооружения всех бойцов данного типа
[Form_Rearm].Text3;Выбранный тип бойцов:
[Form_Rearm].Text4;На складе:
[Form_Rearm].Text5;Требуется:
[Form_Rearm].Text6;На складе:
[Form_Rearm].Text7;Требуется:
[Form_Rearm].Text8;Перевооружение - очень важный момент. Вам необходимо продумать всё заранее! Учитывайте не только фактор того на сколько вырастут характеристики ваших бойцов, но и расценки на амуницию. Так же стоит учитывать фактор у каких торговцев вам придется закупать ее (у вашего торговца ассортимент не изменится!!!). Цена бойца для найма тоже изменится после перевооружения в зависимости от базовой цены на амуницию. Стоимость перевооружения зависит от того, сколько бойцов будет перевооружено. В случае отсутствия бойцов оно пройдет без затрат. Ранее используемая амуниция, которая была у бойцов до перевооружения отправится на склад. Со склада же будет взята та амуниция, которую вы укажете. Если требуемой амуниции не хватает, то тип бойцов перевооружен не будет!
[Form_Rearm].Text9;Текущая цена 1 бойца до перевооружения:
[Form_Rearm].Text10;Предполагаемая цена 1 бойца после перевооружения:
[Form_Rearm].Text11;Стоимость перевооружения:
[Form_Report].TitleText;Отчет по территориям
[Form_Report].ColText0;#
[Form_Report].ColText1;Локация
[Form_Report].ColText2;Территория
[Form_Report].ColText3;% активности мутантов
[Form_Report].ColText4;Гарнизон для остановки роста % активности мутантов
[Form_Report].ColText5;Появление артефактов
[Form_Report].ColText6;Число ходов после успешного поиска
[Form_Report].ColText7;Рекруты %s
[Form_Report].ColText8;Рекруты %s
[Form_Report].ColText9;Рекруты %s
[Form_Report].ColText10;Рекруты %s
[Form_Report].ColText11;Общее число бойцов на территории
[Form_Report].CheckText1;Есть
[Form_Report].CheckText2;Нет
[Form_Report].CheckText3;Мало
[Form_Report].CheckText4;Достаточно
[Form_Report].CheckText5;Много
[Form_Report].Text1;Для сортировки столбца по возрастанию/убыванию кликните на его заголовок || Для перехода в меню территории кликните на строку с территорией
[Form_PsyControl].TitleText;Действия с излучателем
[Form_PsyControl].LT_1;%s локации %s
[Form_PsyControl].LT_2;Состояние установки: %s
[Form_PsyControl].LT_3;Вы можете как включать, так и выключать установку излучения. Стоимость действия %s КР. Учтите, что излучатель может воздействовать не только на эту территорию, но и на соседние. Будьте готовы к грядущим непредсказуемым изменениям!
[Form_PsyControl].FT_1;Вы не можете включать или выключать установку излучения. Учтите, что излучатель может воздействовать не только на эту территорию, но и на другие. Будьте осторожны!
[Form_PsyControl].FT_2;Включен
[Form_PsyControl].FT_3;Выключен
[Form_Rules].TitleText;Правила управления группировкой
[Form_Rules].LT_1;Принято правило %s
[Form_Rules].Text1;Данное правило уже активно!
[Form_Rules].FHint1;Стоимость изменения одного правила || При выборе одного правила будет отменено другое из этой же группы (по горизонтали)
[Form_Buildings].TitleText;Постройки
[Form_Buildings].Text1;Доступные постройки
[Form_Buildings].Text2;Число оставшихся мест под строительство:
